Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Lebanon,LBN,1988,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1987,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1986,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1985,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1984,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1983,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1982,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1981,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1980,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1979,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1978,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1977,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1976,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1975,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1974,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1973,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1972,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1971,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1970,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1969,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1968,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1967,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1966,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1965,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1964,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1963,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1962,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,1961,Surface area (sq. km),AG.SRF.TOTL.K2,10450
Lebanon,LBN,2022,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2415.3
Lebanon,LBN,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2178.2
Lebanon,LBN,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3100
Lebanon,LBN,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2940.6
Lebanon,LBN,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2970.1
Lebanon,LBN,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2898.5
Lebanon,LBN,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3155.5
Lebanon,LBN,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3268.6
Lebanon,LBN,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3386
Lebanon,LBN,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2981.4
Lebanon,LBN,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2889.3
Lebanon,LBN,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2763.2
Lebanon,LBN,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2624.9
Lebanon,LBN,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2618.9
Lebanon,LBN,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2687.7
Lebanon,LBN,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2189.7
Lebanon,LBN,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2684.8
Lebanon,LBN,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2703.1
Lebanon,LBN,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2727.6
Lebanon,LBN,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2372
Lebanon,LBN,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2467.5
Lebanon,LBN,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2911.7
Lebanon,LBN,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2414.9
Lebanon,LBN,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1738.3
Lebanon,LBN,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1943.3
Lebanon,LBN,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1639.1
Lebanon,LBN,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2449.7
Lebanon,LBN,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2568.9
Lebanon,LBN,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2067.9
Lebanon,LBN,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2154.6
Lebanon,LBN,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2099.9
Lebanon,LBN,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2024.9
Lebanon,LBN,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1878.3
Lebanon,LBN,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1960.8
Lebanon,LBN,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1838.9
Lebanon,LBN,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1824.6
Lebanon,LBN,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1501.5
Lebanon,LBN,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1338.9
Lebanon,LBN,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1192.5
Lebanon,LBN,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1128.4
Lebanon,LBN,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1252.9
Lebanon,LBN,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1261.5
Lebanon,LBN,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1168.9
Lebanon,LBN,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,913.5
Lebanon,LBN,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1023.5
Lebanon,LBN,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1123.1
Lebanon,LBN,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,967
Lebanon,LBN,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1253
Lebanon,LBN,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1416.5
Lebanon,LBN,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1073.6
Lebanon,LBN,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1222.1
Lebanon,LBN,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,871.5
Lebanon,LBN,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,932.8
Lebanon,LBN,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,801
Lebanon,LBN,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,746.6
Lebanon,LBN,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1072.4
Lebanon,LBN,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1067.2
Lebanon,LBN,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,829.8
Lebanon,LBN,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,956
Lebanon,LBN,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1161.9
Lebanon,LBN,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1163.1
Lebanon,LBN,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1067.5
Lebanon,LBN,2023,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2022,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2021,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2020,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.8
Lebanon,LBN,2019,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.6
Lebanon,LBN,2018,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.4
Lebanon,LBN,2017,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.7
Lebanon,LBN,2016,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.3
Lebanon,LBN,2015,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.8
Lebanon,LBN,2014,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.3
Lebanon,LBN,2013,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.8
Lebanon,LBN,2012,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.2
Lebanon,LBN,2011,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.2
Lebanon,LBN,2010,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.6
Lebanon,LBN,2009,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.1
Lebanon,LBN,2008,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.2
Lebanon,LBN,2007,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,86.7
Lebanon,LBN,2006,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.8
Lebanon,LBN,2005,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.9
Lebanon,LBN,2004,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2003,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2002,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2001,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2000,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Lebanon,LBN,2015,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.162890487
Lebanon,LBN,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.276193841
Lebanon,LBN,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.386045824
Lebanon,LBN,2021,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,38.04347826
Lebanon,LBN,2020,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,38.04347826
Lebanon,LBN,2019,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,38.04347826
Lebanon,LBN,2018,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,38.04347826
Lebanon,LBN,2017,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,38.04347826
Lebanon,LBN,2016,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,38.04347826
Lebanon,LBN,2015,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,38.04347826
Lebanon,LBN,2014,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,39.61947398
Lebanon,LBN,2013,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,41.29181084
Lebanon,LBN,2012,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,43.06960143
Lebanon,LBN,2011,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,44.96314496
Lebanon,LBN,2010,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,46.98412698
Lebanon,LBN,2009,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,49.14586071
Lebanon,LBN,2008,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,51.46358067
Lebanon,LBN,2007,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,53.95480226
Lebanon,LBN,2006,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,56.63976522
Lebanon,LBN,2005,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,59.54198473
Lebanon,LBN,2004,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,60.54248464
Lebanon,LBN,2003,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,61.50676869
Lebanon,LBN,2002,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,62.43676832
Lebanon,LBN,2001,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,63.33428003
Lebanon,LBN,2000,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,64.20097697
Lebanon,LBN,1999,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,64.73161504
Lebanon,LBN,1998,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,65.28011541
Lebanon,LBN,1997,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,65.84739545
Lebanon,LBN,1996,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,66.43443643
Lebanon,LBN,1995,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,67.04228919
Lebanon,LBN,1994,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,67.67208043
Lebanon,LBN,1993,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,68.21227888
Lebanon,LBN,1992,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,68.77741345
Lebanon,LBN,1991,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,69.36925156
Lebanon,LBN,1990,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,69.98973168
Lebanon,LBN,1989,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,70.64098458
Lebanon,LBN,1988,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,71.32535773
Lebanon,LBN,1987,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,72.0454436
Lebanon,LBN,1986,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,72.8041125
Lebanon,LBN,1985,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,73.60455076
Lebanon,LBN,1984,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,74.45030553
Lebanon,LBN,1983,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,75.34533727
Lebanon,LBN,1982,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,76.29408182
Lebanon,LBN,1981,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,77.30152389
Lebanon,LBN,1980,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,78.37328465
Lebanon,LBN,1979,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,79.51572671
Lebanon,LBN,1978,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,80.73608053
Lebanon,LBN,1977,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,82.04259754
Lebanon,LBN,1976,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,83.44473702
Lebanon,LBN,1975,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,84.95339547
Lebanon,LBN,2023,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,194050904.1
Lebanon,LBN,2022,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,249720238.7
Lebanon,LBN,2021,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,323885491.7
Lebanon,LBN,2020,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,976178589.8
Lebanon,LBN,2019,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1635444374
Lebanon,LBN,2018,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1774360706
Lebanon,LBN,2017,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1481016184
Lebanon,LBN,2016,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1394863554
Lebanon,LBN,2015,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1640010619
Lebanon,LBN,2014,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1934777099
Lebanon,LBN,2013,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1854295202
Lebanon,LBN,2012,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1657025965
Lebanon,LBN,2011,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1519071310
Lebanon,LBN,2010,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1484688069
Lebanon,LBN,2009,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1398592241
Lebanon,LBN,2008,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1316724243
Lebanon,LBN,2007,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1214744538
Lebanon,LBN,2006,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,984356739.1
Lebanon,LBN,2005,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,769526193.9
Lebanon,LBN,2004,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,808498046.4
Lebanon,LBN,2003,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1101824212
Lebanon,LBN,2002,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1084577114
Lebanon,LBN,2001,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1034825871
Lebanon,LBN,2000,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1076616915
Lebanon,LBN,1999,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1077697693
Lebanon,LBN,1998,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1050040498
Lebanon,LBN,1997,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1056187074
Lebanon,LBN,1996,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,846476876.8
Lebanon,LBN,1995,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,796275331.3
Lebanon,LBN,1994,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,620741050.4
Lebanon,LBN,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.966455367
Lebanon,LBN,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.189573263
Lebanon,LBN,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.400165615
Lebanon,LBN,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.078250006
Lebanon,LBN,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.169099852
Lebanon,LBN,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.231897283
Lebanon,LBN,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.792911485
Lebanon,LBN,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.727149458
Lebanon,LBN,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.284663267
Lebanon,LBN,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.022805905
Lebanon,LBN,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.955399156
Lebanon,LBN,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.764530777
Lebanon,LBN,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.804609707
Lebanon,LBN,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.861959368
Lebanon,LBN,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.950872086
Lebanon,LBN,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.52188618
Lebanon,LBN,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.892766618
Lebanon,LBN,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.469734859
Lebanon,LBN,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.579635058
Lebanon,LBN,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.820910296
Lebanon,LBN,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.486374897
Lebanon,LBN,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.662926018
Lebanon,LBN,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.863118728
Lebanon,LBN,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.237509608
Lebanon,LBN,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.196850093
Lebanon,LBN,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.088186929
Lebanon,LBN,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.705154639
Lebanon,LBN,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.183078443
Lebanon,LBN,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.794856428
Lebanon,LBN,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.466640634
Lebanon,LBN,2023,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.440164261
Lebanon,LBN,2022,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.464711128
Lebanon,LBN,2021,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.554213943
Lebanon,LBN,2020,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.542070301
Lebanon,LBN,2019,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.544159347
Lebanon,LBN,2018,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.53200568
Lebanon,LBN,2017,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.556347238
Lebanon,LBN,2016,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.583959015
Lebanon,LBN,2015,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.606849932
Lebanon,LBN,2014,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.626334573
Lebanon,LBN,2013,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.671764289
Lebanon,LBN,2012,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.727463312
Lebanon,LBN,2011,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.785538774
Lebanon,LBN,2010,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.837492363
Lebanon,LBN,2009,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,1.928984937
Lebanon,LBN,2008,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.043894306
Lebanon,LBN,2007,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.157294114
Lebanon,LBN,2006,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.286597166
Lebanon,LBN,2005,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.386106717
Lebanon,LBN,2004,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.469099042
Lebanon,LBN,2003,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.596354319
Lebanon,LBN,2002,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.70668
Lebanon,LBN,2001,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.815545354
Lebanon,LBN,2000,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,2.905506685
Lebanon,LBN,1999,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.028086371
